da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,2,97.65252643426706,4.187363569801836,298,1,93900,1,7.164527922862364e-08,3.080726272625072e-10,1.8364398839498668e-05,4.789185535150293e-08,2.8,0.01,450,1,0.0008037842293173722,8.350873266441056e-05,1.4278014071907542e-05,1.1129034268177414e-06,0.017639547687418832,0.0023070305028006378,0.10794721514631128,0.014854495993953982,0.001916791176535247,0.0002220172041973176
60,2,118.60002839119628,4.193584908885223,298,1,93900,1,7.163426358716555e-08,3.0928315858561706e-10,1.8362685846393954e-05,4.808365086843592e-08,2.8,0.01,450,1,0.00156054711812977,0.00018450191271524355,4.479422226182865e-05,2.0584028835978757e-06,0.02827519162555979,0.0035334584846025206,0.14183544790901617,0.019936753800100827,0.004070426672145662,0.000350682744893721
70,2,139.06904272695462,4.0663918457730945,298,1,93900,1,7.164510650666555e-08,3.008712960871014e-10,1.8364373958864382e-05,4.6762404729520336e-08,2.8,0.01,450,1,0.0023443156552136793,0.00038665730839480714,9.26522629352442e-05,1.2915907038059113e-05,0.038407824614888626,0.0044576501465982635,0.1547380048986211,0.027259486936890214,0.006114865923535224,0.0009246721795715589
100,2,199.6414149689506,4.170581178797878,298,1,93900,1,7.164096736779874e-08,3.0540453119649733e-10,1.8363734902635586e-05,4.74728881903955e-08,2.8,0.01,450,1,0.007497741726601845,0.0007828783280111512,0.0005400880281283303,2.125759556058495e-05,0.0677965163063402,0.006759357991012725,0.2398434255367924,0.02711891331418037,0.017276162348393753,0.0009971277733100202
125,2,249.2737481727412,4.3265904931184345,298,1,93900,1,7.164024814917331e-08,3.0145582359855703e-10,1.8363618317271912e-05,4.685725136539836e-08,2.8,0.01,450,1,0.015098231564877784,0.0015670735571575117,0.0016346718466363527,6.87358330803502e-05,0.0985024786252283,0.009586729419090417,0.3096389696771588,0.033742376870073774,0.03352673039016579,0.0018472410924537004
150,2,298.2730819328978,4.572442549975155,298,1,93900,1,7.165088912157204e-08,3.0915269463423146e-10,1.8365273252644105e-05,4.8047887890261275e-08,2.8,0.01,450,1,0.023626618479703137,0.0025207229441035223,0.003543569450448224,0.00015526467531234344,0.1314484692743306,0.012363154644428881,0.33832847256204523,0.0372520107181428,0.050748418686931175,0.0027007887560353
250,2,495.81374078607644,6.46156567892884,298,1,93900,1,7.164208591200894e-08,3.0541696947636635e-10,1.8363908097985782e-05,4.7470168455190855e-08,2.8,0.01,450,1,0.13359097712199977,0.015869523360388983,0.03744736396425544,0.0026574847219124303,0.22040157607178826,0.020478742587180052,0.6922918290212973,0.08451592921706123,0.19405789306278556,0.014771904834416094
300,2,595.667525522863,8.022179746673045,298,1,93900,1,7.163922285702805e-08,3.058485880880923e-10,1.836345725711096e-05,4.753933677224273e-08,2.8,0.01,450,1,0.27610515607687647,0.03913118166011829,0.08929495518244959,0.009643057913328252,0.24614367593533598,0.026574307096426567,0.9914648820741233,0.1440262169239613,0.32059771029248796,0.035716751726345815
350,2,697.6967205559874,9.7632643979327,298,1,93900,1,7.164571646262911e-08,3.0038427596313997e-10,1.8364471402186477e-05,4.669119679909882e-08,2.8,0.01,450,1,0.4984397101977955,0.0668565631447836,0.17829883732618712,0.020401686520107695,0.2649246009261845,0.02866284859757671,1.3045900129353414,0.17940812387772886,0.46664091412146347,0.05513674923028192
450,2,904.5053265452423,13.018683388166943,298,1,93900,1,7.163977597350876e-08,3.0649546077699874e-10,1.836354574463575e-05,4.7639781226125346e-08,2.8,0.01,450,1,1.0076423378766197,0.17463266018019458,0.4002570591750803,0.07484472440803168,0.2857361207134854,0.042764706258568486,1.5690128954655607,0.2747319571649966,0.623197205864762,0.11735284732650238
500,2,1009.9453892278477,14.834127874673012,298,1,93900,1,7.1651843657682e-08,3.058331251965803e-10,1.836542037153853e-05,4.7536509406999354e-08,2.8,0.01,450,1,1.5935174962754928,0.3433682555702214,0.6173128844582868,0.16998543627280704,0.27978747950095567,0.05726018832612995,1.9903560512123688,0.432066874130461,0.7712220414399003,0.21379449866021774
550,2,1117.1207600445214,16.9282985859872,298,1,93900,1,7.164743100194605e-08,3.0666522928914356e-10,1.8364740495446085e-05,4.7667123793336705e-08,2.8,0.01,450,1,1.7374040980087757,0.42177938686955274,0.7003759428008353,0.17545671347962144,0.28885576723105155,0.04481539071713929,1.7738518609947878,0.43496007041137374,0.7151016672918548,0.18108110865732094
