da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,2,67.87746276712001,3.2396499289896,298,1,93900,1,7.164551333913632e-08,3.021044702806218e-10,1.836443994074529e-05,4.696157508643201e-08,2.8,0.01,650,1,0.0007998380996024857,8.203710687463771e-05,1.4246570467619485e-05,1.1012214936222402e-06,0.01767971482758445,0.0022718472177887866,0.22252475459573592,0.031130140562756925,0.003964986953829794,0.0004972366778428108
60,2,83.70479697290227,3.1375977044171166,298,1,93900,1,7.164697393717544e-08,2.9874550750341964e-10,1.8364665045110432e-05,4.643964789277279e-08,2.8,0.01,650,1,0.0015664307338404265,0.0001812519347114793,4.471821558608349e-05,2.078323925392531e-06,0.02811628546373795,0.003514751367055479,0.2859097213558595,0.03984843853195456,0.008160478528318346,0.0007195236012151451
70,2,99.75668024603534,3.2527249903346527,298,1,93900,1,7.164449631188185e-08,3.0337385358616865e-10,1.836427955456711e-05,4.715198051568601e-08,2.8,0.01,650,1,0.0023395964360240795,0.0003769145682265751,9.248361035644865e-05,1.294104176925933e-05,0.038367286507457514,0.004227956125757766,0.3002352415789267,0.051770282457822205,0.011869741421577297,0.00182993468603688
100,2,147.39121529262593,3.1908586506042127,298,1,93900,1,7.164772522842552e-08,3.07455525214942e-10,1.8364784282421503e-05,4.7781365508462996e-08,2.8,0.01,650,1,0.0074861665602150565,0.000757799812898659,0.000539970199089119,2.0282291832253807e-05,0.06785398397348463,0.0066623639265782336,0.43936228816844686,0.04837804030180274,0.03169243705875702,0.0018293725763651627
125,2,187.14591113805807,3.3312800011664225,298,1,93900,1,7.165264027662061e-08,3.030646191232648e-10,1.8365550267623386e-05,4.710167231559206e-08,2.8,0.01,650,1,0.01506022908519144,0.001580699532061676,0.0016353174753516633,6.924559269823463e-05,0.09876617003801702,0.00954741605731029,0.5480183865081569,0.0607437274518797,0.05951073512862217,0.003370966194570328
150,2,226.9501561117265,3.3549316614896365,298,1,93900,1,7.164512690458474e-08,3.080692429786196e-10,1.8364382095911615e-05,4.7886616702032984e-08,2.8,0.01,650,1,0.023597429908464904,0.0024819932271434005,0.0035421224986538916,0.00015822172077462917,0.13149910692505978,0.01208645994371507,0.5836565809070148,0.06326496378606923,0.08762004536720201,0.004713990812726978
250,2,387.5851132840956,4.900055254426831,298,1,93900,1,7.163890354709722e-08,3.037519287547735e-10,1.836341099057214e-05,4.721571295422121e-08,2.8,0.01,650,1,0.13354294950746348,0.015536261504376809,0.03740814465655939,0.0026553414130932452,0.22024139484824012,0.02058645428557545,1.1324097146793468,0.1349541587420126,0.31718983280499996,0.02359220652693587
300,2,469.4434736372409,5.709353841750315,298,1,93900,1,7.165729231496995e-08,3.051608211862808e-10,1.8366266330518993e-05,4.7428348746171114e-08,2.8,0.01,650,1,0.27484013456126305,0.037651052668993594,0.08901168903309045,0.009326432647230546,0.24629730774710434,0.026103863598931295,1.5885815510672776,0.2212219197531384,0.5144772421960273,0.055279424402232026
350,2,551.9247594433812,7.008147080376551,298,1,93900,1,7.163961777531866e-08,3.004912691454948e-10,1.836352297918904e-05,4.670771703671195e-08,2.8,0.01,650,1,0.49598390804900927,0.06584888524679276,0.17797268370037278,0.020729455063245764,0.2655181015392975,0.029386464351135403,2.0742267061466677,0.28122032677971137,0.7442378193213819,0.08866030652571866
450,2,720.9193674711076,9.493525920202243,298,1,93900,1,7.164613676980925e-08,3.0451162781511955e-10,1.836453544676016e-05,4.732596855767935e-08,2.8,0.01,650,1,1.0107437759409306,0.1736535684442977,0.4001677267432518,0.0739004090928231,0.28504372468766515,0.041722903151426224,2.477226759061387,0.42966618297052905,0.9807393391194456,0.18240085220536398
500,2,806.2926985400549,11.177121163835839,298,1,93900,1,7.164164616668846e-08,3.0161152000162397e-10,1.8363837821456137e-05,4.688508369814409e-08,2.8,0.01,650,1,1.592607443986632,0.35173952058033725,0.6143902404345748,0.17216675543426166,0.2790399044059781,0.05717256385313057,3.1205360465363525,0.6929810392578902,1.2038734344611282,0.33862671464798627
550,2,893.1590407838354,12.374260561135026,298,1,93900,1,7.165748723968835e-08,3.052779556187832e-10,1.8366301624488833e-05,4.7447923878949434e-08,2.8,0.01,650,1,1.744137194322579,0.423663882923177,0.7084333368042157,0.17781655626134402,0.29030197408344105,0.044060545400052296,2.785556055076643,0.6825558911064753,1.131544815053611,0.28682716340290537
