da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,2,57.113140852307694,4.0393428517831165,298,1,93900,1,7.164846099788186e-08,3.085470629667869e-10,1.836489394429274e-05,4.795847518899934e-08,2.5,0.01,650,1,0.0008049716866296052,8.318566586817593e-05,1.435367416161738e-05,1.0997704979365076e-06,0.01770175131333538,0.002273625579608703,0.3191078605587947,0.05745811925923928,0.005689521729501621,0.0009410407433685118
60,2,77.62420036837489,4.245686513499605,298,1,93900,1,7.164450161149052e-08,3.075229727300399e-10,1.8364278539661854e-05,4.779668490380847e-08,2.5,0.01,650,1,0.0015661998373234921,0.00018289280345281088,4.48208720432016e-05,2.017813741431704e-06,0.028178085613750715,0.0034205299137568617,0.3339061298218068,0.05348039097471841,0.009556886979132019,0.0011430363041907592
70,2,99.50887163724919,4.4190470835813365,298,1,93900,1,7.164877224636713e-08,2.983023475346655e-10,1.836494640482388e-05,4.637135179934326e-08,2.5,0.01,650,1,0.002334700034364733,0.0003695992013593363,9.228554237087148e-05,1.2766685795512022e-05,0.038350555092987335,0.00421537724031516,0.30195248919004647,0.054914017850549425,0.011933757475342808,0.0019473382461073724
100,2,167.98753272353918,4.775121998449651,298,1,93900,1,7.164089275832069e-08,3.1103888812590193e-10,1.8363718705439946e-05,4.834966711086467e-08,2.5,0.01,650,1,0.007528678460086708,0.0007681330110436154,0.000541481330383393,2.0839068348375338e-05,0.06766714682537622,0.006527660129866442,0.340515177633114,0.039817791007474505,0.024489735037340844,0.0016755546494797925
125,2,227.29545361909544,5.219201584799601,298,1,93900,1,7.163768460437834e-08,3.0126061389046894e-10,1.8363223615620734e-05,4.6832409801688104e-08,2.5,0.01,650,1,0.015008539167221545,0.0015792302911790779,0.0016347126002794288,7.328604138005526e-05,0.09905428100466357,0.009809842975360682,0.3705548993023847,0.04340974795298988,0.04035103131039515,0.002591790184565767
150,2,287.46949027543866,5.607424409849401,298,1,93900,1,7.163749448627292e-08,3.075284746110474e-10,1.8363186883060564e-05,4.780713327479818e-08,2.5,0.01,650,1,0.023566684999588916,0.0025184910474478545,0.003541281265768592,0.0001509060143009352,0.13167573322698836,0.012412630944986888,0.3635393337618197,0.04164160331018796,0.0546236328664523,0.0031543064130015023
250,2,542.9899582982182,9.044731116031654,298,1,93900,1,7.163722252282715e-08,3.001371651417324e-10,1.8363152174305265e-05,4.665376215374247e-08,2.5,0.01,650,1,0.13322233685012425,0.015479183173922922,0.03739455756803908,0.002643619102756933,0.2205774583471164,0.020478062658582413,0.5758011799133295,0.06967485245904353,0.16160776184978687,0.012464006970911577
300,2,679.5615913738262,11.471827976399062,298,1,93900,1,7.164265837830972e-08,3.0133490151452437e-10,1.8363998631474782e-05,4.6839571587983227e-08,2.5,0.01,650,1,0.2756233867026963,0.03772241585267406,0.08933665344615281,0.009360553083107662,0.24639006137434216,0.0253478035125916,0.760581382151429,0.10725485336671556,0.24655042704711697,0.027443013551352022
350,2,822.3482627898488,14.236030843519925,298,1,93900,1,7.164430585014959e-08,3.0746790984364484e-10,1.8364252368887126e-05,4.778869612737672e-08,2.5,0.01,650,1,0.49735105206367525,0.06814716918449647,0.17782850111801207,0.02018825448536562,0.26504093870022755,0.030198805475055282,0.9371134529201439,0.13149475287027176,0.3350835716829816,0.03956245614304451
450,2,1125.2211612064887,21.29315416457425,298,1,93900,1,7.164140783529993e-08,2.9941787956867174e-10,1.8363801674437602e-05,4.653935851985994e-08,2.5,0.01,650,1,1.013188146768005,0.169733802839847,0.4014910292534339,0.0740567725748563,0.2850031234913962,0.04151667109317787,1.0198395476714137,0.17449788852117687,0.40421280273961474,0.07634840878810545
