dm,ABS_TMatrix,SCA_TMatrix,ABS_RDG,SCA_RDG,NumberOfCalcs,dp_median,Np_Ave,dp_Ave,D_TEM,dp_100nm,RealErrorABS,RealErrorSCA,AbsoluteErrorABS,AbsoluteErrorSCA,RealPercentErrorABS,AbsolutePercentErrorABS,RatioABS,RealPercentErrorSCA,AbsolutePercentErrorSCA,RatioSCA,SSA_TMatrix,SSA_RDG,MAC_TMatrix,MSC_TMatrix,MAC_RDG,MSC_RDG,Agg_Mass_gr
80.0,0.0009332731649122892066819783103,0.00002266070788310987905171672743,0.0007887205215738649925631733118,0.00001899874625362991632528889502,1,16.494,36.455,16.494,0.7499999999999997,19.499104920641006,0.0001445526433384242141188049985,0.00000366196162947996272642783241,0.0001445526433384242141188049985,0.00000366196162947996272642783241,18.32748602128093834974080931,18.32748602128093834974080931,1.183274860212809383497408093,19.27475413689629798257522933,19.27475413689629798257522933,1.192747541368962979825752293,0.02370530904699932832665518527,0.02352147213812347735098648550,6.053444677636397398004567920,0.1469830556409244355590718866,5.115839845146121565100729093,0.1232306506976541211513585517,1.541722464830869041038107941E-16
83.849,0.001063036969540941162900740814,0.00002740386394301796257500096410,0.0008996503704270372652205971255,0.00002428181979297434189247750851,1,17.086,37.408,17.086,0.7499999999999997,19.499104920641006,0.0001633865991139038976801436885,0.00000312204415004362068252345559,0.0001633865991139038976801436885,0.00000312204415004362068252345559,18.16112175181444542926295693,18.16112175181444542926295693,1.181611217518144454292629569,12.85753776554649881297751570,12.85753776554649881297751570,1.128575377655464988129775157,0.02513099574184378314952889913,0.02628095443583606159515205213,6.044933748050944290180344960,0.1558314025971095659978558445,5.115839845146121565100729101,0.1380779748365928489157575515,1.758558511718501486856544658E-16
87.883,0.001217618274609585469752239323,0.00003504086740289996484420088782,0.001026167906705448123831793463,0.00003098816656508083619342167909,1,17.699,38.387,17.699,0.7499999999999997,19.499104920641006,0.000191450367904137345920445860,0.00000405270083781912865077920873,0.000191450367904137345920445860,0.00000405270083781912865077920873,18.65682669016576241160695574,18.65682669016576241160695574,1.186568266901657624116069557,13.07822077601045938142161492,13.07822077601045938142161492,1.130782207760104593814216149,0.02797318618263890613721598077,0.02931276407391066901910720723,6.070293218801477982259551408,0.1746921380963568100698537137,5.115839845146121565100729095,0.1544878729940343570674003506,2.005864017965828492161003290E-16
92.112,0.001396312774209226511901809958,0.00004819752172322074992768863543,0.001170490194477032616121378739,0.00003948683333364491743111782210,1,18.334,39.392,18.334,0.7499999999999997,19.499104920641006,0.000225822579732193895780431219,0.00000871068838957583249657081333,0.000225822579732193895780431219,0.00000871068838957583249657081333,19.29299201289678051358549520,19.29299201289678051358549520,1.192929920128967805135854952,22.05972891260909220186836019,22.05972891260909220186836019,1.220597289126090922018683602,0.03336599390045103159129324126,0.03263436612932401566029756949,6.102838417862753823220934935,0.2106560167974023033331365706,5.115839845146121565100729099,0.1725843721545747106129699270,2.287972708112797461546920611E-16
96.543,0.001594810474159322555233189326,0.00006666630034116272290544946004,0.001335034043939332702126614461,0.00005022926961918867618868914209,1,18.991,40.426,18.991,0.7499999999999997,19.499104920641006,0.000259776430219989853106574865,0.00001643703072197404671676031795,0.000259776430219989853106574865,0.00001643703072197404671676031795,19.45841242021501184511955071,19.45841242021501184511955071,1.194584124202150118451195507,32.72400902221111053052383631,32.72400902221111053052383631,1.327240090222111105305238363,0.04012472600539698441213459749,0.03625972703352524536870337753,6.111301060972342912516997591,0.2554647330246636696766293587,5.115839845146121565100729094,0.1924781619442433602047635545,2.609608753108260547191035735E-16
101.188,0.001814598710149604566299745901,0.00007774705335704475544175872733,0.001522821714544045904494726094,0.00006379503032260579962447675154,1,19.673,41.481,19.673,0.7499999999999997,19.499104920641006,0.000291776995605558661805019807,0.00001395202303443895581728197579,0.000291776995605558661805019807,0.00001395202303443895581728197579,19.16028598875875436812302828,19.16028598875875436812302828,1.191602859887587543681230283,21.87007822378140598876340200,21.87007822378140598876340200,1.218700782237814059887634020,0.04108501461856210505411977099,0.04020821696796569283501437480,6.096049390202991451755394954,0.2611871564530194830678928893,5.115839845146121565100729096,0.2143160653211528910586406361,2.976679803588632851981541855E-16
106.057,0.002087396461808706109523693256,0.0001028104651562922570501311542,0.001736947105276184721162993894,0.00008087211482035680634655855984,1,20.378,42.571,20.378,0.7499999999999997,19.499104920641006,0.000350449356532521388360699362,0.00002193835033593545070357259436,0.000350449356532521388360699362,0.00002193835033593545070357259436,20.17616745311296607037095639,20.17616745311296607037095639,1.201761674531129660703709564,27.12721237062693532290859746,27.12721237062693532290859746,1.271272123706269353229085975,0.04694098255764272272995065140,0.04448853545297084887091570909,6.148020258935878107849929793,0.3028082274623647225525966082,5.115839845146121565100729090,0.2381930837746658016911630964,3.395233544936301729000148151E-16
111.16,0.002413959725760113658944250880,0.0001342930488703676959351595853,0.001981177500776564646675459973,0.0001023304339014985090348391345,1,21.109,43.685,21.109,0.7499999999999997,19.499104920641006,0.000432782224983549012268790907,0.0000319626149688691869003204508,0.000432782224983549012268790907,0.0000319626149688691869003204508,21.84469714671758674091842823,21.84469714671758674091842823,1.218446971467175867409184282,31.23471068209858527604986462,31.23471068209858527604986462,1.312347106820985852760498646,0.05270005009210334208033220409,0.04911449205366730394309171523,6.233379565829397790577369014,0.3467744460392315347738840024,5.115839845146121565100729094,0.2642398830590283856253904396,3.872633938406602158714064769E-16
116.508,0.002743563532242287852285388550,0.0001665996164546041521923237543,0.002259831097292007373254514771,0.0001292413173920651316657824813,1,21.867,44.825,21.867,0.7499999999999997,19.499104920641006,0.000483732434950280479030873779,0.0000373582990625390205265412730,0.000483732434950280479030873779,0.0000373582990625390205265412730,21.40568981150604489116319489,21.40568981150604489116319489,1.214056898115060448911631949,28.90584823521201705492216284,28.90584823521201705492216284,1.289058482352120170549221628,0.05724751773081995429402615066,0.05409686060485354410169677288,6.210920653651531533199622634,0.3771507335507714527057363244,5.115839845146121565100729087,0.2925784506398745986199535817,4.417321819478226405410349391E-16
122.113,0.003119135800495261489850324863,0.0001953831292772750535765099925,0.002577555584022620725644198582,0.0001628859476933549596220026519,1,22.651,46.000,22.651,0.7499999999999997,19.499104920641006,0.000541580216472640764206126281,0.0000324971815839200939545073406,0.000541580216472640764206126281,0.0000324971815839200939545073406,21.01138845771978648702028070,21.01138845771978648702028070,1.210113884577197864870202807,19.95088099625296163744796107,19.95088099625296163744796107,1.199508809962529616374479611,0.05894765829280796766747863945,0.05943784817454618612860436839,6.190748827884583550316452476,0.3877894249970313666628241073,5.115839845146121565100729104,0.3232901849292338035553802461,5.038382087875933297553429413E-16
127.989,0.003577095373520524311496790589,0.0002464969804182642765988320578,0.002940111621137757892600400140,0.0002048859864597345228547415988,1,23.464,47.203,23.464,0.7499999999999997,19.499104920641006,0.000636983752382766418896390449,0.0000416109939585297537440904590,0.000636983752382766418896390449,0.0000416109939585297537440904590,21.66529147407906422257445862,21.66529147407906422257445862,1.216652914740790642225744586,20.30934114994116831078272886,20.30934114994116831078272886,1.203093411499411683107827289,0.06446737978339686154136228622,0.06514662712772293287580964478,6.224201458944103842387891884,0.4289085710439679037173740848,5.115839845146121565100729095,0.3565047958407655543136583713,5.747075182440119429812661180E-16
134.147,0.004099599232078411955748670577,0.0002788885677602456643528606932,0.003353489949719170185739034344,0.0002571414703603999380164575628,1,24.305,48.442,24.305,0.7499999999999997,19.499104920641006,0.000746109282359241770009636233,0.0000217470973998457263364031304,0.000746109282359241770009636233,0.0000217470973998457263364031304,22.24874067154198172303845739,22.24874067154198172303845739,1.222487406715419817230384574,8.457250154697257513919265133,8.457250154697257513919265133,1.084572501546972575139192651,0.06369517982224876731492622493,0.07121786758138085539603620162,6.254049785464097050075007653,0.4254520719297454393837268308,5.115839845146121565100729096,0.3922762851933870574001060375,6.555111284222357968895783963E-16
140.601,0.004717471226327257136604319200,0.0003568796030996333808848893952,0.003825108604528890263324441308,0.0003220448295799549132854413647,1,25.177,49.710,25.177,0.7499999999999997,19.499104920641006,0.000892362621798366873279877892,0.0000348347735196784675994480305,0.000892362621798366873279877892,0.0000348347735196784675994480305,23.32907935585981715157343096,23.32907935585981715157343096,1.233290793558598171515734310,10.81674671352857324614815190,10.81674671352857324614815190,1.108167467135285732461481519,0.07033010036082590456356253815,0.07765442844030125250179428953,6.309318182338956249163440169,0.4773038055168894298915541045,5.115839845146121565100729090,0.4307145081156040670695378591,7.476990524162187308584620773E-16
147.366,0.005401157257766537583048548872,0.0004391486238341587893260890246,0.004362979573714907989182304384,0.0004024263030548223902609379701,1,26.08,51.012,26.080,0.7499999999999997,19.499104920641006,0.001038177684051629593866244488,0.0000367223207793363990651510545,0.001038177684051629593866244488,0.0000367223207793363990651510545,23.79515343840268171929201729,23.79515343840268171929201729,1.237951534384026817192920173,9.125228768740230813727128656,9.125228768740230813727128656,1.091252287687402308137271287,0.07519274379406272417807631258,0.08444743500581116798683915348,6.333161785961583338667115125,0.5149265518653277877602445752,5.115839845146121565100729100,0.4718675577364127342599899992,8.528374041760664329216612678E-16
154.456,0.006158281518281073754889652601,0.0005542806557159473207466502646,0.004976622643572286175142697060,0.0005017730466464687419327154430,1,27.016,52.346,27.016,0.7499999999999997,19.499104920641006,0.001181658874708787579746955541,0.0000525076090694785788139348216,0.001181658874708787579746955541,0.0000525076090694785788139348216,23.74419278574388882060378532,23.74419278574388882060378532,1.237441927857438888206037853,10.46441402550535030385425664,10.46441402550535030385425664,1.104644140255053503038542566,0.08257363453006182931756795505,0.09159123857050798536503478548,6.330554720587518295156741493,0.5697862319474403996889122570,5.115839845146121565100729096,0.5158097627855802618832254351,9.727870289555831496054229931E-16
161.887,0.007046059646234970027847258602,0.0007212835885480907330844048659,0.005676436074253036592618199954,0.0006242044176162592227154665230,1,27.985,53.717,27.985,0.7499999999999997,19.499104920641006,0.001369623571981933435229058648,0.0000970791709318315103689383429,0.001369623571981933435229058648,0.0000970791709318315103689383429,24.12823035556094916181869488,24.12823035556094916181869488,1.241282303555609491618186949,15.55246457603775864654763817,15.55246457603775864654763817,1.155524645760377586465476382,0.09286104228252711391043206842,0.09906999430006648370842407084,6.350201467604550323407898299,0.6500507138063503082758380688,5.115839845146121565100729106,0.5625589347586724151776523535,1.109580488458567638182074983E-15
169.676,0.008007722977846912369222355979,0.0008450225223688043970772798332,0.006474714390708284626552399856,0.0007747653153202446773950584753,1,28.989,55.123,28.989,0.7499999999999997,19.499104920641006,0.001533008587138627742669956123,0.0000702572070485597196822213579,0.001533008587138627742669956123,0.0000702572070485597196822213579,23.67685267073113683940746271,23.67685267073113683940746271,1.236768526707311368394074627,9.068192091113335032876536427,9.068192091113335032876536427,1.090681920911133350328765364,0.09545315883622922971410879883,0.1068718510482848295420932742,6.327109708151928704041675844,0.6676742214581770836209620047,5.115839845146121565100729092,0.6121621791442327258828306113,1.265621009784240050575383392E-15
177.84,0.009131929220259247574776575840,0.001107173823161814083017778392,0.007385266073950869365213563937,0.0009594708319611281347986156683,1,30.029,56.566,30.029,0.7499999999999997,19.499104920641006,0.001746663146308378209563011903,0.0001477029912006859482191627237,0.001746663146308378209563011903,0.0001477029912006859482191627237,23.65064614894737402723242145,23.65064614894737402723242145,1.236506461489473740272324215,15.39421379791042634378898681,15.39421379791042634378898681,1.153942137979104263437889868,0.1081319153119771840444440933,0.1149791590530998807072259409,6.325769024468488067976343680,0.7669492071534611904708274537,5.115839845146121565100729096,0.6646340244551752454992313130,1.443607755031261566136233506E-15
186.396,0.01048469006396795938680184548,0.001278705047421080207089264021,0.008423650700534135029450280243,0.001185490098711852676800619075,1,31.106,58.047,31.106,0.7499999999999997,19.499104920641006,0.002061039363433824357351565237,0.000093214948709227530288644946,0.002061039363433824357351565237,0.000093214948709227530288644946,24.46729377445738544861173668,24.46729377445738544861173668,1.244672937744573854486117367,7.862988380123495306344955040,7.862988380123495306344955040,1.078629883801234953063449550,0.1087020401264145559603611799,0.1233710821268095051138561096,6.367547409088768915027070705,0.7765813736046087101330830170,5.115839845146121565100729096,0.7199702004063088064874722315,1.646582175266187181614834533E-15
195.364,0.01192187652450952852321226997,0.001594233466276011398337350346,0.009608243143178573935596772468,0.001461554531284612474183646129,1,32.222,59.566,32.222,0.7499999999999997,19.499104920641006,0.002313633381330954587615497502,0.000132678934991398924153704217,0.002313633381330954587615497502,0.000132678934991398924153704217,24.07967145350116969476662127,24.07967145350116969476662127,1.240796714535011696947666213,9.077932581467396212318712545,9.077932581467396212318712545,1.090779325814673962123187125,0.1179506135539635751824360683,0.1320308260607381350301841031,6.347717271944610644685634177,0.8488381244838210901573284483,5.115839845146121565100729095,0.7781941813481352455385355808,1.878136031231473736496760427E-15
