da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,2,57.098367127340715,3.938018659548622,298,1,93900,1,7.164543187153539e-08,3.060012257492042e-10,1.8364427441052208e-05,4.7554692607647486e-08,2.5,0.01,650,1,0.0008017365185976111,8.38770803106194e-05,1.4255629680874404e-05,1.094791010902181e-06,0.01765239130345817,0.002247582624883263,0.3178018699215702,0.05666655233248621,0.005647631733480212,0.0008985804757455186
60,2,77.73613391170122,4.325004617625025,298,1,93900,1,7.164242093817631e-08,3.065899529131796e-10,1.836396141880951e-05,4.7654645188094765e-08,2.5,0.01,650,1,0.001558997262935708,0.0001799748720393963,4.479021253045538e-05,2.035706816403746e-06,0.028281241024280927,0.0034395625572835723,0.33170768955507657,0.05458005208738047,0.009525482098090714,0.0011525854061957698
70,2,99.47159414579386,4.439433459253027,298,1,93900,1,7.164689879786055e-08,3.003170919489708e-10,1.8364652896322776e-05,4.6683795609708676e-08,2.5,0.01,650,1,0.0023373691296485074,0.00037645538164081296,9.258541498322447e-05,1.2537728226598208e-05,0.03847138127427695,0.004329391260174437,0.3025207666431907,0.05569361097065962,0.011984214119910158,0.0019495810859652307
100,2,168.29983247590184,4.863803810941228,298,1,93900,1,7.165382629018425e-08,3.0143053264969473e-10,1.8365730987879525e-05,4.684455646475003e-08,2.5,0.01,650,1,0.007498561804098247,0.000767404388299449,0.0005408237319526009,2.0667635605017956e-05,0.06785198058136074,0.00661721377582524,0.3378231563173488,0.038946885321033464,0.02437284526357774,0.0017093677178026804
125,2,227.09459321427858,5.197714422040636,298,1,93900,1,7.16516462635158e-08,3.0123541631671337e-10,1.836539483673025e-05,4.682496362504153e-08,2.5,0.01,650,1,0.015079953419994487,0.0015550298046646362,0.0016321174673890738,7.110229767792452e-05,0.09845758045878594,0.009540436232346303,0.37287864576211044,0.041958550203781836,0.04035313303854473,0.002473263292217314
150,2,287.6623010049387,5.6362169493606755,298,1,93900,1,7.16404210928796e-08,3.050471275807762e-10,1.8363647791706046e-05,4.741906446953819e-08,2.5,0.01,650,1,0.02367375225078963,0.0025158972735028883,0.0035424601365089247,0.00015641705460057748,0.13116778812799634,0.012189415967024273,0.36465442073970616,0.04119250371447131,0.054571023117569714,0.0032485472317566495
250,2,543.0232077692106,8.970865548317608,298,1,93900,1,7.164087452220421e-08,3.0826264422811794e-10,1.8363715860960045e-05,4.791837437983382e-08,2.5,0.01,650,1,0.13344548979420073,0.015548437544242349,0.03738359100820693,0.0026498977631214137,0.2202381347093474,0.02023902019998274,0.576603660354673,0.06921891009265892,0.16154530240039094,0.01256335970106296
300,2,679.5985859175728,11.87817585199053,298,1,93900,1,7.164688138809498e-08,2.9425307711920203e-10,1.8364653543791285e-05,4.5736008375109265e-08,2.5,0.01,650,1,0.2765110347950992,0.03807979569879481,0.08935305085283209,0.009813141224919724,0.24581225016308714,0.02634701322567124,0.7629652958537495,0.10824776836074425,0.2465380132609142,0.02831624507447609
350,2,822.162706181179,14.261115880551612,298,1,93900,1,7.164895379634808e-08,3.0834444908927907e-10,1.836496695728491e-05,4.791938703009363e-08,2.5,0.01,650,1,0.49410629271326817,0.06523565681663444,0.17777115566832385,0.02077213580839035,0.2660687484638888,0.03036162748019508,0.9314709989518241,0.12683069764027227,0.3351637208016212,0.04090578886365856
450,2,1125.2618348660965,20.671631957490856,298,1,93900,1,7.165083571806384e-08,3.02766660860677e-10,1.83652682570461e-05,4.7054620033248046e-08,2.5,0.01,650,1,1.008186000695452,0.1762917349526183,0.39954878292098117,0.07394882498849552,0.2853280052718631,0.04269101245719736,1.0147325915589422,0.18102047784943776,0.4021393391113143,0.0757200229811983
