da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,2,97.72657911135144,4.090363350446067,298,1,93900,1,7.165030792786987e-08,3.012530897737524e-10,1.8365183466540433e-05,4.68257906969181e-08,2.8,0.01,450,1,0.0008042043320968599,8.379182305047071e-05,1.426828984039133e-05,1.1070909658855555e-06,0.017614205976945754,0.0022613671178677553,0.10780434577838055,0.014706024313735171,0.0019126960548129595,0.00022328044817509287
60,2,118.42000618224425,4.18477715970271,298,1,93900,1,7.164932624447915e-08,3.044169131818297e-10,1.836503461603391e-05,4.731016212700805e-08,2.8,0.01,450,1,0.0015750527242369564,0.00017522185065045717,4.4842571146110125e-05,2.0658477686867907e-06,0.02801209361161533,0.0033508307529532323,0.14352979489841244,0.018864176942447426,0.004087080761723163,0.0003492147579941224
70,2,139.0723287136651,4.094484746740991,298,1,93900,1,7.16483359108997e-08,3.03919080493564e-10,1.83648771746186e-05,4.7236513381364595e-08,2.8,0.01,450,1,0.00232724119468037,0.00036950805328135876,9.246728662078931e-05,1.260293785784161e-05,0.03858084443590025,0.004473027044313989,0.15355038122475903,0.025759745557455346,0.006101843512698484,0.000900270617548102
100,2,199.68047917428203,4.215317964467412,298,1,93900,1,7.164578717169887e-08,2.97710511123139e-10,1.8364486242265804e-05,4.6272175325804055e-08,2.8,0.01,450,1,0.007509341570751392,0.0007851812097355763,0.0005400023535903662,2.0564091388063168e-05,0.06769114422374013,0.006734204023622796,0.24013139255762353,0.02724470969901071,0.01726682722109069,0.000979987471159154
125,2,249.2856779106465,4.280286832413066,298,1,93900,1,7.164716248111769e-08,3.050095730348023e-10,1.8364695800782048e-05,4.740332641843066e-08,2.8,0.01,450,1,0.015068494671514394,0.0016287729939154965,0.0016347854539947796,7.16321869893023e-05,0.09875925760309444,0.010076134818303377,0.30896518273056717,0.034690224394209226,0.03352357305304679,0.0018530727110198351
150,2,298.2221555354086,4.547042330664741,298,1,93900,1,7.164387466081083e-08,3.0287516011186293e-10,1.836418385451205e-05,4.7074314009334835e-08,2.8,0.01,450,1,0.023534766139753725,0.0025180736085950854,0.0035410912498176662,0.00014992217764128485,0.13184274476538693,0.012598340700381207,0.3372200676281821,0.03797916342886482,0.050734451979004294,0.0027219329559850197
250,2,495.3273383063782,6.5328864029680025,298,1,93900,1,7.164342700540057e-08,3.004060871830735e-10,1.8364114963262108e-05,4.668538823569828e-08,2.8,0.01,450,1,0.13344804811899186,0.015392737675767555,0.03721695942851826,0.0026272672348098876,0.21945437120730776,0.020233831691970815,0.6928783875176389,0.0818259150221158,0.1932397482152373,0.014597709409262893
300,2,595.8846614609971,8.095681134096397,298,1,93900,1,7.164401801916182e-08,3.014927014824276e-10,1.8364208093694785e-05,4.686068965419693e-08,2.8,0.01,450,1,0.2758390744531362,0.038423240230883234,0.08896260948961858,0.009421170733430753,0.24555419614800766,0.02593292427569041,0.9895724549277722,0.13990903279617697,0.31916880289845545,0.03479662556958547
350,2,697.6962613636812,9.58350138892233,298,1,93900,1,7.16395079340766e-08,3.129445465432391e-10,1.836350041054417e-05,4.864268297992983e-08,2.8,0.01,450,1,0.49419366959808597,0.06508051054384198,0.17751645845917188,0.02069468839278936,0.26570312434991894,0.029718527383184205,1.293363818934896,0.17400648674331579,0.4645509964065982,0.055482984629983266
450,2,904.8775873079564,12.994755033554458,298,1,93900,1,7.164051754230409e-08,2.997391891845373e-10,1.836366351883768e-05,4.6597113971362425e-08,2.8,0.01,450,1,1.014565189606502,0.17823530642980137,0.4021359642773198,0.07342287160253262,0.2853869218277408,0.042033955535056705,1.578488652262458,0.28045150515787315,0.6257006060999896,0.1156256703802345
500,2,1010.5782729723712,14.979343219186209,298,1,93900,1,7.1641026086706e-08,3.027636200687486e-10,1.8363744494858598e-05,4.706347563379417e-08,2.8,0.01,450,1,1.5901740563076678,0.3594622199005204,0.6183887864548978,0.17035865694995908,0.2809692696685497,0.05747512947487931,1.9838894753470318,0.4523547404615435,0.7714877303810599,0.21401301501129477
550,2,1116.7221504177487,17.10436060439942,298,1,93900,1,7.16462195590146e-08,3.1105758402647744e-10,1.8364547769662114e-05,4.835726693521305e-08,2.8,0.01,450,1,1.7328716773101325,0.3987323771105942,0.7004706594810856,0.16636183271059954,0.2895359841167711,0.045140396920228504,1.7708482093749918,0.41387686086174447,0.715777261687994,0.17180550227132652
