da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,2,67.93869099412221,3.16987433143104,298,1,93900,1,7.164341188839437e-08,3.079488815847736e-10,1.8364111551150328e-05,4.7870439618714146e-08,2.8,0.01,650,1,0.000800942927023377,8.395883097963222e-05,1.4280357136223707e-05,1.047459459036885e-06,0.01770656238653857,0.0022744719433428428,0.22243060618500585,0.03162392894191463,0.003965371310910961,0.0004741642545079502
60,2,83.66806988338512,3.186569372104153,298,1,93900,1,7.165506752583408e-08,3.036438941407084e-10,1.8365925357540225e-05,4.7192786164957584e-08,2.8,0.01,650,1,0.0015583308987307842,0.000184192038342748,4.485760440795226e-05,2.0296753016029455e-06,0.028350701397805232,0.003509374502732153,0.28465727915332145,0.04014963890497865,0.008194284404652783,0.0007278143613038589
70,2,99.59690330865568,3.1850548553165794,298,1,93900,1,7.164175112057752e-08,2.9721091266613383e-10,1.836385718011313e-05,4.6196911085646646e-08,2.8,0.01,650,1,0.0023534732996463147,0.00038552106946725855,9.266403947694276e-05,1.2771915313557135e-05,0.03826428486034184,0.004360187324465193,0.302975742904048,0.05312004118379283,0.011931208018585595,0.0018178103016306486
100,2,147.5112278741367,3.252855736600665,298,1,93900,1,7.164056498555527e-08,3.0670263021039387e-10,1.8363671021797755e-05,4.767658426980962e-08,2.8,0.01,650,1,0.007515577580681836,0.0007657214279918422,0.000540296520950095,2.0346606786503152e-05,0.06765240872801327,0.006682037080992001,0.4404249599149713,0.04907801895658984,0.03166118850739337,0.001840951122811158
125,2,187.19761038985754,3.4699784650800796,298,1,93900,1,7.166129168796644e-08,3.100656292871921e-10,1.836688431219829e-05,4.819619535869729e-08,2.8,0.01,650,1,0.01501127933332657,0.00156667393772534,0.0016342438636448413,7.017922021711656e-05,0.09899938164142692,0.009672016788919043,0.5460074365832988,0.060766228179243306,0.05944101586553411,0.0034033051882539616
150,2,226.8700524927504,3.5297095162566943,298,1,93900,1,7.166046752069345e-08,3.032313425525185e-10,1.8366762364152496e-05,4.712407931565443e-08,2.8,0.01,650,1,0.02357471140918981,0.002561532448005934,0.0035443735649539035,0.0001572138093458186,0.13178532339143414,0.012847003597026993,0.5835887003964981,0.06584098667327735,0.08774449120189948,0.004791928298382987
250,2,387.5678217612151,4.873765039971744,298,1,93900,1,7.163785619608727e-08,3.0526036039269504e-10,1.836325008498678e-05,4.74492771329296e-08,2.8,0.01,650,1,0.13322249790344454,0.015540759772294762,0.03738182168379016,0.002665970572728083,0.2205079720203465,0.02017550284665199,1.1298466090198034,0.1354542148788337,0.31702212570199884,0.024071110055280898
300,2,469.4721993430238,5.849663791602731,298,1,93900,1,7.164613406283463e-08,3.051765473600018e-10,1.836452851035956e-05,4.743873590649626e-08,2.8,0.01,650,1,0.2754614652389595,0.03830180853019881,0.08898222839704976,0.009508019924753287,0.24588489072747124,0.026926238681066368,1.5920563057913293,0.22518218953866495,0.5142568150391147,0.05631552539383141
350,2,552.1997661843982,6.899061535825291,298,1,93900,1,7.163996917753366e-08,3.085730359333512e-10,1.8363573938026652e-05,4.796715327230461e-08,2.8,0.01,650,1,0.49323298591720494,0.06764432048907792,0.17753269565151217,0.021143389374778145,0.2662073564049847,0.02992147037987916,2.060637082802612,0.2884987209533346,0.7416225446029328,0.0900687007419093
450,2,720.7327933492562,9.491501384375526,298,1,93900,1,7.164934816226007e-08,3.0292373601040506e-10,1.836503333064391e-05,4.708491662391203e-08,2.8,0.01,650,1,1.0050626612655758,0.17235405056530057,0.3990209938066611,0.07330170754103293,0.28561089920839094,0.04219549284711041,2.4647017753972134,0.4274225031116529,0.9785500393155153,0.18157641948492848
500,2,806.5581715355219,11.108076080900014,298,1,93900,1,7.16445097611955e-08,3.057746332853124e-10,1.8364277476322337e-05,4.752595362758726e-08,2.8,0.01,650,1,1.5814752970446369,0.3380551629017632,0.6126552308528856,0.1719544584039179,0.27927297403413426,0.05602280308583295,3.0972960880672,0.6699051938858166,1.2000079584345784,0.33992566212161573
550,2,893.4197996442299,12.33144296839825,298,1,93900,1,7.164355549228938e-08,3.0348602067649437e-10,1.836413332357707e-05,4.7170011527269736e-08,2.8,0.01,650,1,1.7448577414013555,0.4126086216648445,0.7015861126225215,0.17760033736416253,0.2882396973584566,0.046110006638715735,2.784998248449125,0.6644906808255213,1.1198806113360262,0.286081324747168
