da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,2,80.36899048356533,3.6204602543090165,298,1,93900,1,7.164141692980812e-08,2.996778711795628e-10,1.8363805960168948e-05,4.65782517175283e-08,2.8,0.01,550,1,0.0008031160761360774,8.431587359188876e-05,1.4252843966346877e-05,1.1123139364586356e-06,0.017621837957255117,0.002283746344455499,0.15921482774246326,0.02154253873993876,0.0028266769428759836,0.00033678327090213894
60,2,98.38428183762181,3.5935223916916836,298,1,93900,1,7.164236988481499e-08,3.03617926294439e-10,1.8363948499813505e-05,4.7200333825699234e-08,2.8,0.01,550,1,0.001561759362142789,0.00018253864457458364,4.486320228696188e-05,2.069387375060833e-06,0.028291303981116154,0.0035269813208984196,0.20626998447096104,0.028577413011966556,0.00592545439269044,0.0005184066987784046
70,2,116.3188186429218,3.5991213185323936,298,1,93900,1,7.164343103539187e-08,3.066454725553101e-10,1.8364120412138528e-05,4.766782666174647e-08,2.8,0.01,550,1,0.002338453985507237,0.000386378488582674,9.254606915359585e-05,1.3081460427290238e-05,0.03843787621679006,0.0043986072621074205,0.22068466531504954,0.03889108444775588,0.008734109889627934,0.001349798290758621
100,2,169.69550487118374,3.5639194920893713,298,1,93900,1,7.16387237539995e-08,3.0551311880797577e-10,1.8363386803983287e-05,4.748411430526471e-08,2.8,0.01,550,1,0.007505171239893605,0.0007742955599019174,0.000540431687901895,1.996161580844893e-05,0.06777226562953005,0.006771476434129879,0.3322911972951073,0.03709422421292606,0.023927156948771934,0.0013479397246960534
125,2,213.69157208672743,3.7090656421947523,298,1,93900,1,7.164288014672423e-08,3.026117905710454e-10,1.836403368733836e-05,4.704341058141367e-08,2.8,0.01,550,1,0.015019053058905028,0.0015585238805540644,0.001634449719699274,6.999578859288183e-05,0.09894853299907334,0.009566834686177864,0.419154869960012,0.04587753193358064,0.04561385273767646,0.002509415668052228
150,2,257.4967829580174,3.9320044285083586,298,1,93900,1,7.164422087155875e-08,3.0914893150966583e-10,1.8364234937913615e-05,4.805574070398425e-08,2.8,0.01,550,1,0.023568199654065883,0.0024845402972660017,0.00353982459292516,0.00014912075063762788,0.13162026044852265,0.012593632348004891,0.45288427862723474,0.0496566004136454,0.06802368726702573,0.0035621754732503633
250,2,433.9051148907406,5.489132665184809,298,1,93900,1,7.164773737664021e-08,3.060448712387892e-10,1.8364785936032003e-05,4.7564055774604824e-08,2.8,0.01,550,1,0.13323949253153794,0.015585075281293645,0.03736421277721796,0.002599659669853518,0.2204611743023133,0.020525246958929638,0.9014581993711835,0.10775324368552879,0.25281998823702706,0.01894009556477794
300,2,523.4847414536988,6.517892610477348,298,1,93900,1,7.164741470719689e-08,3.0383954956750466e-10,1.8364734342391605e-05,4.7230118285703907e-08,2.8,0.01,550,1,0.27608143488624975,0.03927741825107181,0.08910355976736826,0.009467402418981048,0.24579075616673485,0.02653867991762415,1.2833483556217735,0.1854184899288835,0.4141643384900042,0.04498990924761089
350,2,614.898215257964,7.880153455157002,298,1,93900,1,7.164210892233818e-08,3.0753651876921373e-10,1.8363909219107322e-05,4.780336021899919e-08,2.8,0.01,550,1,0.4982940161301476,0.06542667807155253,0.17826936301283808,0.020725865010849907,0.26495178148804605,0.02997416975128803,1.6785310032550478,0.22250778400597146,0.6005835229319367,0.07127921134556808
450,2,799.8639468990665,11.102607249068013,298,1,93900,1,7.163884500319804e-08,3.0949797214401836e-10,1.8363401020495863e-05,4.8108353587791016e-08,2.8,0.01,550,1,1.0075975260083196,0.17280193056895243,0.39894422097050874,0.07360728927546564,0.2850559026865235,0.042112282352127446,2.006520538299487,0.34954582272305434,0.7945084553472328,0.14896161913293363
500,2,894.1520470381805,12.79820303156294,298,1,93900,1,7.165185275472462e-08,3.094710750800918e-10,1.836541885923089e-05,4.8101875427034e-08,2.8,0.01,550,1,1.5897940293839907,0.3501508434429471,0.6134612949964616,0.17424283226042034,0.27891975236346134,0.057235713276419325,2.5333154393358783,0.5623194196148299,0.9775246458096585,0.27912348835910006
550,2,989.3112559213426,14.427537295480857,298,1,93900,1,7.164236734158587e-08,3.083546161621793e-10,1.836395024722853e-05,4.793073538063392e-08,2.8,0.01,550,1,1.744371463956959,0.4200686977700083,0.7017524828225058,0.17599024758844406,0.2885134390239226,0.046153518169386766,2.2708523387430004,0.5515829858590273,0.9136314794678067,0.23105585805294682
