da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,1,80.36334833232927,1.8029381687939672,298,1,93900,1,7.164243520036636e-08,3.0754070866435417e-10,1.836395663562429e-05,4.780312683412815e-08,2.8,0.01,550,1,0.0008044645534971899,8.229727840627784e-05,1.4260212042957925e-05,1.0896900770399815e-06,0.017596787051236844,0.00225774125093981,0.15886208050023948,0.01796284160490532,0.0028158601925665954,0.0002521390654443282
60,1,98.32471056780301,1.7695866297193783,298,1,93900,1,7.165038586099147e-08,3.031132878497937e-10,1.8365190923129897e-05,4.7110726618438656e-08,2.8,0.01,550,1,0.001568422300780998,0.00018291080784040985,4.479560700239843e-05,2.0455256841283333e-06,0.028123542647148225,0.0034316482986938538,0.2067384345491359,0.025047712555778732,0.005905494495739751,0.0003467262590623546
70,1,116.2829860772544,1.8285782858257076,298,1,93900,1,7.164613362311162e-08,3.0546482814909395e-10,1.8364533905454274e-05,4.7474733245852336e-08,2.8,0.01,550,1,0.00235310508462797,0.00036520938548159225,9.251992467284341e-05,1.2530591483130051e-05,0.03816947991440913,0.004351476281958644,0.22174304456532928,0.03517499918416335,0.008720032674040028,0.0012254729493765913
100,1,169.68487409567578,1.9334631783753318,298,1,93900,1,7.165015218148371e-08,3.045449309441195e-10,1.8365163698549996e-05,4.733427448684591e-08,2.8,0.01,550,1,0.007530267562431317,0.0007994038063992379,0.0005400039721264352,2.0184936574989904e-05,0.06753993317477024,0.006841220531478111,0.33312610049149444,0.03618691311846568,0.023888285415117186,0.0010403257443209505
125,1,213.6889802860234,2.168314401046759,298,1,93900,1,7.164553301874306e-08,2.9800626084821786e-10,1.8364443731625668e-05,4.6322025523884585e-08,2.8,0.01,550,1,0.015073955792481507,0.0015663338939259101,0.0016321957197167598,6.943180885503457e-05,0.09850671099726016,0.009541076664857113,0.4204561155338775,0.04463047377389491,0.04552373119815575,0.0021131366061576673
150,1,257.60413229398193,2.5307083936559143,298,1,93900,1,7.164575989714378e-08,3.0575130445722805e-10,1.8364476217681824e-05,4.7518006774005477e-08,2.8,0.01,550,1,0.023685301856168444,0.0025167142693539833,0.0035470261391686705,0.00015570721377708218,0.1312765060106971,0.012359220628387225,0.45453139947087684,0.048695677132873975,0.06807393488186787,0.003226671287958148
250,1,433.88146740925555,4.547735858077732,298,1,93900,1,7.164747602460392e-08,3.0244011752651196e-10,1.836474454828394e-05,4.700979445561265e-08,2.8,0.01,550,1,0.1333187227459513,0.015402294264381968,0.03734317390193248,0.002646065057670814,0.2202103853823032,0.020461823519133716,0.9019328054749678,0.10542952210524685,0.2526461170495915,0.018591941620352877
300,1,523.6723357180318,5.961881516894486,298,1,93900,1,7.163260373522902e-08,3.0427851675296695e-10,1.8362433418808992e-05,4.729971365907685e-08,2.8,0.01,550,1,0.27379178797844744,0.03813185683691488,0.08906381566964935,0.009420448400101752,0.2472076933646771,0.026981014341444905,1.2717142198314242,0.179679216320819,0.4136489235326282,0.04448801881010067
350,1,614.4934027631958,7.37647018144296,298,1,93900,1,7.164294616732562e-08,3.0307358998699097e-10,1.836403731156139e-05,4.7109376699525795e-08,2.8,0.01,550,1,0.49546500998640586,0.06751945778263262,0.17763588814261652,0.02036215332261917,0.26555415662249393,0.030345613672113754,1.671424147999069,0.23162109086538002,0.5992812464095202,0.07067011303950153
450,1,799.9041766581113,10.73118787791463,298,1,93900,1,7.163878682130393e-08,3.04968541830231e-10,1.8363392822100552e-05,4.7409754533586685e-08,2.8,0.01,550,1,1.010448677217638,0.1742993834606321,0.3997709659052775,0.07446752317656286,0.2848478102465415,0.04228625760396863,2.0119588678409737,0.3524936058191678,0.7960079195864224,0.15035981888796013
500,1,894.7596189410308,12.396687045090784,298,1,93900,1,7.165888989036048e-08,3.0711269595212324e-10,1.8366516324670556e-05,4.773733291484122e-08,2.8,0.01,550,1,1.5929024594043995,0.3400374104497714,0.6145070765635908,0.17043495956706137,0.27881025025330747,0.05773897879904446,2.5346549156507745,0.5451720132623891,0.9780327468081359,0.2731753124668216
550,1,989.1020193556867,13.929836606861752,298,1,93900,1,7.163626817629011e-08,2.9721126194246516e-10,1.836300515770712e-05,4.619924193851045e-08,2.8,0.01,550,1,1.7372481766051602,0.4150114663179195,0.7014815129566654,0.1788370913367352,0.2890663797528753,0.045558481727267834,2.262776505458185,0.5472228911986665,0.9137099821780638,0.23579200995602667
