da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,1,57.05198062931716,2.041150264778363,298,1,93900,1,7.163659184620196e-08,3.0720034868668e-10,1.8363051763552497e-05,4.7753194246782056e-08,2.5,0.01,650,1,0.0008018834729960581,8.275774717001868e-05,1.4285377383037109e-05,1.088331688702353e-06,0.01767991117575218,0.0022199916654637637,0.31484886597266404,0.039401340815491744,0.0056093337463233505,0.0005853181275130055
60,1,77.66339937819099,2.1947120143781547,298,1,93900,1,7.164639068526612e-08,3.054580748872324e-10,1.836457154013417e-05,4.748103006455841e-08,2.5,0.01,650,1,0.001568507230419712,0.0001807520919384945,4.4829076505421424e-05,2.088454439503199e-06,0.028143841629894577,0.003496003187242445,0.33185618506118436,0.04234384035460086,0.009487243288095757,0.0007128371093383506
70,1,99.50911074495883,2.243810966213054,298,1,93900,1,7.163804856127112e-08,3.0090931673090226e-10,1.8363275365192024e-05,4.677692394605956e-08,2.5,0.01,650,1,0.0023342598377476998,0.0003827245112892401,9.23759388157232e-05,1.2746543287864384e-05,0.038438333924892785,0.0043389073565123166,0.30062736573060644,0.05128271546633577,0.01189627890682348,0.0017289817440598032
100,1,168.13085420939595,2.586573205914209,298,1,93900,1,7.16515400803798e-08,3.0449720262852813e-10,1.8365376043073285e-05,4.73330685814176e-08,2.5,0.01,650,1,0.007502994735857503,0.0007855719036019415,0.000540926644039827,2.039514577882661e-05,0.06785342766854742,0.00671947213790592,0.3381942936950562,0.036976491909105604,0.024381648517940373,0.0011883402470491953
125,1,227.14626797328833,3.0790143174123936,298,1,93900,1,7.164948436756836e-08,3.027422257953638e-10,1.8365054185643702e-05,4.705395359857499e-08,2.5,0.01,650,1,0.015060430275716323,0.0015870406602135326,0.0016328478880380114,6.99210136677161e-05,0.09864907273094146,0.009756678808366118,0.3718582628629095,0.04053075539934237,0.04031711459588413,0.002053934090394822
150,1,287.5729759593881,3.7621233823018114,298,1,93900,1,7.164090882078372e-08,3.1206668047834085e-10,1.836372187134488e-05,4.850676761898801e-08,2.5,0.01,650,1,0.02360591782982105,0.002505875249161306,0.0035432824730911873,0.00015079386750387186,0.13153832382220013,0.012351037977139144,0.36364145286962185,0.039918004871305056,0.05457934383298116,0.00268791689231953
250,1,543.1077427112008,8.096220391080893,298,1,93900,1,7.16408940411608e-08,3.0323936418805765e-10,1.836372320403688e-05,4.713334500580091e-08,2.5,0.01,650,1,0.13323900380386458,0.015742453701335105,0.037424809652145716,0.002619896525975799,0.220776079360749,0.020891764116956802,0.5755311884899026,0.07021159735564499,0.16164812183237454,0.012224519765367068
300,1,680.1955244170596,10.673028510911722,298,1,93900,1,7.164482867404749e-08,3.131720452291688e-10,1.8364328763615272e-05,4.8681003925650617e-08,2.5,0.01,650,1,0.27563491195416895,0.03871107027169633,0.08930139447720921,0.00971501848988165,0.24641087698826905,0.02650900225521147,0.7591005014409875,0.10945809936400525,0.24591779018804108,0.027724690761031703
350,1,822.0956777753646,13.49004272819674,298,1,93900,1,7.163655162737827e-08,3.066306107340973e-10,1.83630426860883e-05,4.767049463812584e-08,2.5,0.01,650,1,0.4976144884170913,0.06515710880927839,0.1782771252363496,0.020209440219241866,0.2652286749017669,0.029048030992193465,0.9383384235748182,0.12759801767201065,0.3361347359029039,0.03968677302377118
450,1,1124.9502046430246,20.35652425715034,298,1,93900,1,7.164227452261938e-08,3.0845110353794975e-10,1.836393668470532e-05,4.794418421210487e-08,2.5,0.01,650,1,1.0050011438625208,0.1742655510245377,0.39997535283459285,0.07382536250551916,0.28620849103909024,0.04264869136356943,1.0123776781856824,0.18083025721109391,0.4028265887965386,0.07588791670905622
