da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE,ABS_CRS_STD,SCA_CRS_AVE,SCA_CRS_STD,SSA_AVE,SSA_STD,ABS_Eff_AVE,ABS_Eff_STD,SCA_Eff_AVE,SCA_Eff_STD
50,1,67.97512449671764,1.6039045422337872,298,1,93900,1,7.165360378532231e-08,3.060443730798751e-10,1.8365694643394236e-05,4.7569188481032507e-08,2.8,0.01,650,1,0.0008040073096665123,8.379288983728449e-05,1.42775476704938e-05,1.066956422746543e-06,0.017631410964603588,0.002236839160885755,0.22190230214675657,0.025292795071376988,0.003941153347808039,0.0003516394506921373
60,1,83.74255210350536,1.5944694640208994,298,1,93900,1,7.163152382825795e-08,3.1097221062954e-10,1.8362263612711173e-05,4.834243548199659e-08,2.8,0.01,650,1,0.0015598693157761836,0.00018012705346821326,4.479368007388758e-05,2.099957336799187e-06,0.02827214959759731,0.003486229717809054,0.28351573831506455,0.034458178554653086,0.00814144955698165,0.0004909802957310818
70,1,99.62861333642954,1.5779822337915095,298,1,93900,1,7.165356398337169e-08,3.096460892547171e-10,1.8365687239017912e-05,4.812609937479355e-08,2.8,0.01,650,1,0.0023395683258461203,0.00037968112900057675,9.21491952545357e-05,1.249953608632814e-05,0.03828211368483245,0.004420779508292545,0.30026810350500216,0.049245736496841046,0.011828073144600494,0.001638701574567605
100,1,147.40125476990852,1.6756349630099823,298,1,93900,1,7.164803631644201e-08,3.054173969661606e-10,1.836483089805587e-05,4.747349549737186e-08,2.8,0.01,650,1,0.007516136767710276,0.0007837186824773255,0.0005408859842612712,2.0733217993115478e-05,0.06773323796132685,0.0067177222296083165,0.44060109305698997,0.046805108230167584,0.03170954207536692,0.001425222749345984
125,1,187.1829880042623,1.9177396187032256,298,1,93900,1,7.165022858039984e-08,3.083759803208224e-10,1.8365171115074395e-05,4.792738358856566e-08,2.8,0.01,650,1,0.015073311336376785,0.0015974837927379673,0.0016386441784247972,7.0933913879927e-05,0.09889856146443474,0.009816788845525198,0.5478988770890867,0.058920596363527804,0.05956490398773474,0.0028284056563914997
150,1,227.02721947481652,2.0883869058240725,298,1,93900,1,7.164435414179092e-08,3.079187823077272e-10,1.8364257237481403e-05,4.7861936138617605e-08,2.8,0.01,650,1,0.023576829253948432,0.002518792486837448,0.0035450113872424346,0.000155961487833987,0.1317442773624809,0.012420273653241718,0.582571987679693,0.06313821701573437,0.08759787611400166,0.004223782504273712
250,1,387.58734648397296,4.011071016330612,298,1,93900,1,7.1641059252045e-08,3.0459367134656007e-10,1.8363743113249904e-05,4.734273664602018e-08,2.8,0.01,650,1,0.13393592731002618,0.015828482930292796,0.03737729868679146,0.0026673023262565013,0.2195922991525519,0.020050743057279722,1.13554252342494,0.1362913776469627,0.31689566253537077,0.0235427138147026
300,1,469.40945501437665,5.065089318924254,298,1,93900,1,7.16500723289593e-08,3.0337062299615554e-10,1.8365144882828948e-05,4.715036442991249e-08,2.8,0.01,650,1,0.275294461019562,0.037554848101064665,0.08928262409304444,0.00990678947247014,0.24644243843806102,0.026391362678031764,1.5915131584605737,0.2213455497496808,0.5160781646036845,0.058184849169531115
350,1,552.1994162138069,6.506126726080461,298,1,93900,1,7.165396335818896e-08,3.048312536282614e-10,1.8365752015431953e-05,4.7379171560978183e-08,2.8,0.01,650,1,0.49541544552643707,0.06699093268501995,0.17738201512621737,0.0200987689974895,0.26527231600792195,0.030063098123438173,2.069419154935246,0.2832675177203208,0.7409739711274699,0.08572557420607999
450,1,720.6072388136233,9.021536386705868,298,1,93900,1,7.166074842046213e-08,3.0228008163413574e-10,1.8366807474870934e-05,4.6983418256304e-08,2.8,0.01,650,1,1.0083754215544913,0.17346038510572473,0.4027348558373187,0.07562718744896949,0.28665175629560263,0.04232255395484947,2.473330500062849,0.42808343308383107,0.9878534338849498,0.18654381598642047
500,1,806.62791412147,10.583058825552863,298,1,93900,1,7.164270553439308e-08,3.0789599860233087e-10,1.8363998783136675e-05,4.785418158653459e-08,2.8,0.01,650,1,1.5847420402337067,0.34170081639632466,0.6115285686794731,0.1694853642579188,0.2791209211530071,0.058038429357632454,3.1025649309795136,0.6733111270433475,1.1973892191019448,0.33441555040738485
550,1,892.9347646138257,12.24231609363048,298,1,93900,1,7.164018236430241e-08,3.020981928283532e-10,1.836361243621077e-05,4.6958293266156896e-08,2.8,0.01,650,1,1.7361104140634485,0.41499039517853,0.7033484386298913,0.1751555888351084,0.2898140915436031,0.04451822410848523,2.7741946517119844,0.6681451201446789,1.1238649179600115,0.2813992067195116
