da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE_Tmatrix_MDL,ABS_CRS_STD_Tmatrix_MDL,SCA_CRS_AVE_Tmatrix_MDL,SCA_CRS_STD_Tmatrix_MDL,ABS_CRS_AVE_RDG_MDL,ABS_CRS_STD_RDG_MDL,SCA_CRS_AVE_RDG_MDL,SCA_CRS_STD_RDG_MDL,SSA_AVE_Tmatrix_MDL,SSA_STD_Tmatrix_MDL,SSA_AVE_RDG_MDL,SSA_STD_RDG_MDL,ABS_EFF_AVE_Tmatrix_MDL,ABS_EFF_STD_Tmatrix_MDL,SCA_EFF_AVE_Tmatrix_MDL,SCA_EFF_STD_Tmatrix_MDL,ABS_EFF_AVE_RDG_MDL,ABS_EFF_STD_RDG_MDL,SCA_EFF_AVE_RDG_MDL,SCA_EFF_STD_RDG_MDL
63.67530985216043,0.14718213806082286,118.516,0,298,1,93900,1,7.164302624660297e-08,3.019282532690885e-10,1.8364058530389525e-05,4.693067687609166e-08,2.56,0.01,502,1,0.0017756473494790653,0,5.43834437231063e-05,0,0.0014566124547678325,0,4.11447169844013e-05,0,0.029717228762007133,0,0.027470886309471566,0,0.5576114243420943,0.0025777398112405534,0.017078182514093272,7.89494422969396e-05,0.4574240182634314,0.0021145910055312693,0.012920788718860902,5.973053997688915e-05
66.13136620056967,0.168718701389671,124.68799999999999,0,298,1,93900,1,7.163756448717771e-08,3.1273283295421006e-10,1.836319892622046e-05,4.861958116088696e-08,2.56,0.01,502,1,0.0020351866459353903,0,6.943463857230006e-05,0,0.0016587864016204914,0,5.2485046792113156e-05,0,0.03299151209930963,0,0.030670205384890244,0,0.5925266069545799,0.003024650695600811,0.020215281424202432,0.00010319226901175601,0.48294100208329965,0.0024652527342073887,0.015280557561485907,7.800214963352599e-05
68.69827008314884,0.20302424829616023,131.181,0,298,1,93900,1,7.165271417268001e-08,3.070654958457527e-10,1.8365556730552563e-05,4.772775720738091e-08,2.56,0.01,502,1,0.002316336625604264,0,8.7096190129901e-05,0,0.001888907807363872,0,6.683747341404836e-05,0,0.03623824621171953,0,0.03417493784643724,0,0.6249302861487243,0.0036947173456099557,0.02349790027006277,0.00013892445547526621,0.5096131898603136,0.0030129387771109305,0.018032250116151727,0.00010661039920966065
71.39454671313672,0.23088503387412115,138.013,0,298,1,93900,1,7.165639912274222e-08,3.0891249477887944e-10,1.8366127986135338e-05,4.8006671470783525e-08,2.56,0.01,502,1,0.002736293120840819,0,0.0001133157945238649,0,0.002217382147347799,0,8.618103973644881e-05,0,0.039765384615721246,0,0.037412058075790455,0,0.6835279483039538,0.00441913383928541,0.028306365261602254,0.0001830058549984765,0.5539036217423678,0.003581088739119059,0.02152808440919339,0.00013918302323075453
74.22075461509104,0.2684844130690838,145.2,0,298,1,93900,1,7.164948309540877e-08,3.077767723157944e-10,1.8365052842587427e-05,4.7839411610915874e-08,2.56,0.01,502,1,0.0031204396257118777,0,0.00014080066390995268,0,0.002525061848000619,0,0.00010935822759706669,0,0.04317396186905316,0,0.041511309684449625,0,0.7212606233230389,0.0052190471084287895,0.03254476509630347,0.00023549415658905733,0.5836445824529187,0.004223256437273656,0.025277138116129656,0.0001829055549803057
77.20315922094878,0.30294009029143126,152.762,0,298,1,93900,1,7.16453738586073e-08,3.0815507871153897e-10,1.8364414601045755e-05,4.78923366998993e-08,2.56,0.01,502,1,0.003554119233106573,0,0.00017257204798017765,0,0.0028755603885826514,0,0.00013851091161245225,0,0.046307041545403604,0,0.045954756147768075,0,0.7592626499706934,0.005961513067982722,0.03686638006957668,0.0002894642671577251,0.6143028574980148,0.004823330257078889,0.029589936325463025,0.00023233171300054512
80.34644952345423,0.34492263409425766,160.717,0,298,1,93900,1,7.163732766740311e-08,3.0857600764198714e-10,1.836316675381006e-05,4.7963728927392185e-08,2.56,0.01,502,1,0.004163228379870624,0,0.00021936778616010817,0,0.0033590732994216955,0,0.00017698689924243352,0,0.05005430065868634,0,0.05005200400980069,0,0.8211660456845596,0.00705014640426394,0.04326867543050089,0.0003714845470130295,0.6625523960653869,0.005688364024918762,0.03490935853809614,0.00029971537409020135
83.63121455632304,0.39704304954531,169.08700000000002,0,298,1,93900,1,7.164108130759512e-08,3.122236130134993e-10,1.836374919710926e-05,4.852993849353904e-08,2.56,0.01,502,1,0.004755459782694372,0,0.0002721936993726363,0,0.0038252755376979703,0,0.00022319417436861432,0,0.05413931177705788,0,0.05513050368226231,0,0.8657553734414632,0.00822254239681951,0.04955423210734264,0.0004706430788003759,0.6964106528054391,0.00661418490020686,0.04063362211234528,0.00038591926865781364
87.08145569272497,0.43758958998013164,177.892,0,298,1,93900,1,7.165060292624594e-08,3.1478776027357857e-10,1.8365225872633336e-05,4.8930474447295025e-08,2.56,0.01,502,1,0.00542468632825031,0,0.00033878902738727874,0,0.004356214665557362,0,0.0002808146428420722,0,0.058782072704776915,0,0.06055916927965267,0,0.9108907445043338,0.00915507258629655,0.05688804305229458,0.0005717635913838645,0.7314774311033945,0.007351846549536931,0.04715322575501564,0.00047392204506381633
90.71575042899339,0.4808043709590903,187.15599999999998,0,298,1,93900,1,7.164004333241212e-08,3.1008407617522573e-10,1.8363583838592164e-05,4.820506438135931e-08,2.56,0.01,502,1,0.006208530304462954,0,0.00042773051852450694,0,0.004960759754596368,0,0.0003524648194091212,0,0.0644535424290262,0,0.06633727118057951,0,0.9606609475123403,0.010186088029685908,0.06618378022739492,0.0007017604007734169,0.7675903849266728,0.008138920658584533,0.05453773611041777,0.0005782749703722699
