dm,ABS_TMatrix,SCA_TMatrix,ABS_RDG,SCA_RDG,NumberOfCalcs,dp_median,Np_Ave,dp_Ave,D_TEM,dp_100nm,RealErrorABS,RealErrorSCA,AbsoluteErrorABS,AbsoluteErrorSCA,RealPercentErrorABS,AbsolutePercentErrorABS,RatioABS,RealPercentErrorSCA,AbsolutePercentErrorSCA,RatioSCA,SSA_TMatrix,SSA_RDG,MAC_TMatrix,MSC_TMatrix,MAC_RDG,MSC_RDG,Agg_Mass_gr
80.0,0.0005674582256290809619699057332,0.000007352412828033882197390947792,0.0004885762633661141531713712519,0.000005383316339608359728196479928,22,15.734,13.31857945238046958235430399,16.30153852013575924949839377,0.44999999999999996,17.395662000860312,0.0000788819622629668087985344813,0.000001969096488425522469194467864,0.0000788819622629668087985344813,0.000001969096488425522469194467864,16.14527110250885975284518774,16.14527110250885975284518774,1.161452711025088597528451877,36.57775921391934594725114552,36.57775921391934594725114552,1.365777592139193459472511455,0.01279101731270832588827468333,0.01089829322232293191144373582,4.129271616766849743372335694,0.05350192883695667619289729350,3.555264521378910572527197891,0.03917323665645849742711947898,1.374233226327192331335443199E-16
84.144,0.0006516977531780351378322734411,0.000009380887564780658346636821028,0.0005590489511885173544360808451,0.000007009520246213388529602240439,23,16.095,14.16173274021805560874505067,16.79028482694189459736465107,0.44999999999999996,17.395662000860312,0.0000926488019895177833961925960,0.000002371367318567269817034580589,0.0000926488019895177833961925960,0.000002371367318567269817034580589,16.57257415339924411024368750,16.57257415339924411024368750,1.165725741533992441102436875,33.83066508507919157032236579,33.83066508507919157032236579,1.338306650850791915703223658,0.01419027478219519857169032446,0.01238303214232810900943130187,4.144463370533925249468013330,0.05965763224706020822435691230,3.555264521378910572527197888,0.04457695268056427669775658689,1.572453885855137512058788725E-16
88.502,0.0007451324818768093932905969123,0.00001226337337937863498881470516,0.0006362057861648593620192119651,0.000009002052070373966681924083164,23,16.465,15.05423333548868669486131557,17.17638991085096262259731755,0.44999999999999996,17.395662000860312,0.0001089266957119500312713849472,0.000003261321309004668306890621996,0.0001089266957119500312713849472,0.000003261321309004668306890621996,17.12129912690293683707111981,17.12129912690293683707111981,1.171212991269029368370711198,36.22864301949305712785665809,36.22864301949305712785665809,1.362286430194930571278566581,0.01619149787297234030129150124,0.01395217406998076538063511658,4.163971994836847864548469038,0.06853055605003496789984663500,3.555264521378910572527197888,0.05030554113368719383645299937,1.789475248154268780325934052E-16
93.086,0.0008925498192059228399451472622,0.00001625928713091252237793156079,0.0007611152528617115569553501653,0.00001195110817707638509464193551,25,16.844,19.45994474358663620533666830,18.37799139691433418325005982,0.44999999999999996,17.395662000860312,0.0001314345663442112829897970969,0.00000430817895383613728328962528,0.0001314345663442112829897970969,0.00000430817895383613728328962528,17.26868116885470869844082761,17.26868116885470869844082761,1.172686811688547086984408276,36.04836380026854229757275281,36.04836380026854229757275281,1.360483638002685422975727528,0.01789076167650798294970994847,0.01545935611661771489945916384,4.169211816285242991605569302,0.07594916336533973063455789814,3.555264521378910572527197892,0.05582512074664863891048286491,2.140811881323848002343354968E-16
97.907,0.001019880291252678707254783184,0.00002034209913958017363504788359,0.0008661593733810438038658643381,0.00001531943100049199699018765277,25,17.231,20.68715639865606689175162644,18.80043095535442336836272784,0.44999999999999996,17.395662000860312,0.0001537209178716349033889188459,0.00000502266813908817664486023082,0.0001537209178716349033889188459,0.00000502266813908817664486023082,17.74741723010939116020674916,17.74741723010939116020674916,1.177474172301093911602067492,32.78625778546781041254446209,32.78625778546781041254446209,1.327862577854678104125444621,0.01955552901712617790084421367,0.01737923921068123044700175075,4.186232149622077526170536771,0.08349680853653466503059794719,3.555264521378910572527197889,0.06288060973254763600294772997,2.436272654742166953438324087E-16
102.978,0.001167048171774103470007428165,0.00002596814204056199460212676682,0.0009856619582008465560921316779,0.00001961540475609858754268296206,25,17.627,21.98872961301385072202204707,19.23210339244951686941379095,0.44999999999999996,17.395662000860312,0.0001813862135732569139152964871,0.00000635273728446340705944380476,0.0001813862135732569139152964871,0.00000635273728446340705944380476,18.40247683945779035002519144,18.40247683945779035002519144,1.184024768394577903500251914,32.38647054931808022471932957,32.38647054931808022471932957,1.323864705493180802247193296,0.02176679542422094113879286030,0.01951243057776751353998646953,4.209521251507124451963779735,0.09366660985015472197899600125,3.555264521378910572527197886,0.07075240352091794368793338757,2.772401187798417950566197763E-16
108.312,0.001380414035311426132714867142,0.00003404509985444043274999441622,0.001166031624541164851206767537,0.00002557204174378104373400879774,26,18.032,28.01917678460366711026916648,20.33891913972714109503769215,0.44999999999999996,17.395662000860312,0.000214382410770261281508099605,0.00000847305811065938901598561848,0.000214382410770261281508099605,0.00000847305811065938901598561848,18.38564291552736175025715777,18.38564291552736175025715777,1.183856429155273617502571578,33.13406960443423456333308886,33.13406960443423456333308886,1.331340696044342345633330889,0.02406934142388506243767408693,0.02146019055438694037291541530,4.208922760982070009715446165,0.1038045050338352003567149210,3.555264521378910572527197885,0.07796990307759497195258192199,3.279732401146115234505050041E-16
113.922,0.001574313129242008796846424949,0.00004309606834269478733212865612,0.001326989073891087177249101842,0.00003266531561225987949323661564,26,18.447,29.78338183383136232285342411,20.80712392393142177255337903,0.44999999999999996,17.395662000860312,0.000247324055350921619597323107,0.00001043075273043490783889204048,0.000247324055350921619597323107,0.00001043075273043490783889204048,18.63798732160629513165373977,18.63798732160629513165373977,1.186379873216062951316537398,31.93219638300405413132479314,31.93219638300405413132479314,1.319321963830040541313247931,0.02664512382336557712285930406,0.02402471971144948625427404394,4.217894272123078655113278511,0.1154628367364228850724877203,3.555264521378910572527197891,0.08751680022155470843365704932,3.732462284905917511385405014E-16
119.823,0.001799083762750477652234345327,0.00005400389771413589923548935010,0.001510118129607874606957989735,0.00004166723242614728938970590641,26,18.871,31.65879224806717568190244508,21.28517842636593831806817583,0.44999999999999996,17.395662000860312,0.000288965633142603045276355592,0.00001233666528798860984578344369,0.000288965633142603045276355592,0.00001233666528798860984578344369,19.13529991310265345071890638,19.13529991310265345071890638,1.191352999131026534507189064,29.60759467251543777942324631,29.60759467251543777942324631,1.296075946725154377794232463,0.02914265680264463363764782176,0.02685115702569293994188487623,4.235575050248898715425723054,0.1271411406795694057965620550,3.555264521378910572527197892,0.09809698343744583992803295933,4.247554916173086240086279981E-16
126.029,0.002060523095518235862100414234,0.00006840732992384299949064779945,0.001718473906452779244638971658,0.00005306806689871878410423133072,26,19.304,33.65739465403148140283835776,21.77372609222465853269338783,0.44999999999999996,17.395662000860312,0.000342049189065456617461442576,0.00001533926302512421538641646873,0.000342049189065456617461442576,0.00001533926302512421538641646873,19.90424107000286014779695211,19.90424107000286014779695211,1.199042410700028601477969521,28.90488371170450407189087902,28.90488371170450407189087902,1.289048837117045040718908790,0.03213225247116190276525356889,0.02995586201004414906877140638,4.262912942390452306842612585,0.1415244957559579926048219261,3.555264521378910572527197887,0.1097898634100452111664018747,4.833603508597072114617411195E-16
